img_path,mean_uncertainty,mcd_uncertainty
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot025.jpg,0.001061632763594389,0.03987135738134384
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot026.jpg,0.0014850525185465813,0.08977288007736206
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot027.jpg,0.0007354263798333704,0.04214082285761833
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot028.jpg,0.0006809752085246146,0.03246799856424332
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot029.jpg,0.0007515523466281593,0.06357894837856293
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot030.jpg,0.0013506191316992044,0.09336809813976288
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot031.jpg,0.0009417872061021626,0.0591675229370594
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot032.jpg,0.0005350677529349923,0.029335815459489822
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot033.jpg,0.0006548361270688474,0.03800162300467491
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot034.jpg,0.0006083031184971333,0.03309192508459091
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot035.jpg,0.00123500800691545,0.04971209168434143
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot036.jpg,0.0009631205466575921,0.037580378353595734
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot037.jpg,0.0005616853595711291,0.02575032413005829
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot038.jpg,0.0005193171091377735,0.02415008470416069
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot039.jpg,0.00048640300519764423,0.02809799462556839
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename01_20201123/Exp01_Block01_Image01_Pot040.jpg,0.0007434522267431021,0.04767851158976555
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot001.jpg,0.0006474553374573588,0.03987543284893036
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot002.jpg,0.0006475867703557014,0.033203110098838806
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot003.jpg,0.0004253556835465133,0.021826015785336494
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot004.jpg,0.000703598721884191,0.04760387912392616
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot005.jpg,0.0005312107969075441,0.031922560185194016
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot006.jpg,0.0006339059909805655,0.022534571588039398
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot007.jpg,0.00045116330147720873,0.01948472298681736
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot008.jpg,0.00041986387805081904,0.02252770960330963
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot009.jpg,0.0006263036630116403,0.02954700216650963
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot010.jpg,0.0007878532051108778,0.03587038442492485
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot011.jpg,0.000988013343885541,0.04096537455916405
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot012.jpg,0.00045220169704407454,0.025118494406342506
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot013.jpg,0.00048325001262128353,0.03313722461462021
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot014.jpg,0.000736476678866893,0.04488389194011688
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot015.jpg,0.0007577832438983023,0.043505843728780746
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot016.jpg,0.0007121642120182514,0.03526236116886139
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot017.jpg,0.00046368513721972704,0.02435999922454357
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot018.jpg,0.0006562035414390266,0.037425387650728226
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot019.jpg,0.0007272291695699096,0.041417840868234634
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot020.jpg,0.0009605876402929425,0.04733913391828537
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot021.jpg,0.00042845873394981027,0.021160539239645004
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot022.jpg,0.0005273557617329061,0.025567861273884773
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot023.jpg,0.000527211232110858,0.026815863326191902
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot024.jpg,0.0004258868284523487,0.018618211150169373
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot025.jpg,0.0005726643139496446,0.022886978462338448
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot026.jpg,0.0007450494449585676,0.045438289642333984
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot027.jpg,0.0005434477934613824,0.024327509105205536
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot028.jpg,0.0005732353311032057,0.03235168009996414
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot029.jpg,0.0006924524204805493,0.046697743237018585
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot030.jpg,0.00046530712279491127,0.023593533784151077
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot031.jpg,0.0005326914833858609,0.025181204080581665
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot032.jpg,0.0006006890907883644,0.025033466517925262
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot033.jpg,0.0006434581009671092,0.025839440524578094
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot034.jpg,0.0005081477575004101,0.0201762355864048
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot035.jpg,0.0005650407401844859,0.02746826969087124
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot036.jpg,0.0006493047694675624,0.026472441852092743
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot037.jpg,0.0007221329724416137,0.02572515606880188
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot038.jpg,0.0006060329033061862,0.020613808184862137
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot039.jpg,0.0007186569273471832,0.028141409158706665
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename02_20201126/Exp01_Block01_Image02_Pot040.jpg,0.0005540120764635503,0.03184351697564125
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot001.jpg,0.0007303489837795496,0.033909257501363754
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot002.jpg,0.0005716892774216831,0.020631467923521996
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot003.jpg,0.0005717635503970087,0.027761971578001976
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot004.jpg,0.00042366108391433954,0.02078905701637268
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot005.jpg,0.0004899611813016236,0.015685344114899635
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot006.jpg,0.0005522361025214195,0.02663602866232395
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot007.jpg,0.0004090784350410104,0.014568159356713295
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot008.jpg,0.0003986144729424268,0.016272444278001785
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot009.jpg,0.00042544250027276576,0.020727816969156265
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot010.jpg,0.00061226129764691,0.029661551117897034
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot011.jpg,0.0008041862165555358,0.04522349312901497
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot012.jpg,0.00038140799733810127,0.014270114712417126
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot013.jpg,0.00027479001437313855,0.013588922098279
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot014.jpg,0.0004981914535164833,0.02127693220973015
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot015.jpg,0.0007257541874423623,0.026969658210873604
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot016.jpg,0.0006153943832032382,0.022372232750058174
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot017.jpg,0.0005851380992680788,0.021601304411888123
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot018.jpg,0.0005575092509388924,0.02541942149400711
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot019.jpg,0.00032800078042782843,0.015156685374677181
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot020.jpg,0.0005868159350939095,0.02033103257417679
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot021.jpg,0.0006402216968126595,0.017447080463171005
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot022.jpg,0.00039524902240373194,0.011162660084664822
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot023.jpg,0.0004988602013327181,0.019515449181199074
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot024.jpg,0.00043761401320807636,0.014103534631431103
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot025.jpg,0.0005358856869861484,0.01806124672293663
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot026.jpg,0.0007053969893604517,0.03435312956571579
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot027.jpg,0.00048185099149122834,0.0190486591309309
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot028.jpg,0.00047741629532538354,0.015053227543830872
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot029.jpg,0.0004254083032719791,0.01653446815907955
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot030.jpg,0.00043425773037597537,0.015514269471168518
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot031.jpg,0.0005579934222623706,0.01529137883335352
/home/users/ashine/gws/niab-automated-phenotyping/datasets/niab/EXP01/Top_Images/Top_Images_Clean_Rename/EXP01_Block01/EXP01_Block01_Rename03_20201128/Exp01_Block01_Image03_Pot032.jpg,0.0006202952936291695,0.012520192191004753
